name,ratings,date,helpful,comment,developer_comment
김예니,3,2018-12-17,2,갑자기 업뎃후 들어가지지도 않고 전혀 안되네요 ㅠㅡㅠ 울 조카랑 통화해야하는데 얼른 개선시켜주세요 겔s9 입니당 ㅠ,
김상현,1,2018-12-17,2,어플이 쓸데없이 너무 무거움 대대적으로 손좀 봐야됨,
HD파인에플,3,2018-12-17,1,결제 하는 계정이 이 계정인데 저번 달까지만 해도 이 계정으로 떴거든요 근데 오늘 갑자기 돈 하나 들어가 있지 않은 계정으로 뜨더니 다시 이 계정으로 안 돌아오네요 결제는 이 계정만 가능한데 라인에서 결제 하는 구글 계정 어떻게 바꾸나요,
8 6,1,2018-12-16,4,아니 네이버 계정으로 가입한건데 도대체 왜 가입 당시 기기로만 메일연동을 할 수 있는겁니까; 올해초까지 네이버 아이디로 잘만 로그인하다가 개인사정으로 라인 삭제했었고 메일 연동 하라그런지도 몰랐는데 로그인도 안되고 예전 기기 있어야만 계정 찾을 수 있다는게 너무 어이가 없네요 ㅋㅋㅋ 예전에 로그인 하던 방식으로 계정 찾을수있게 해주세요 메일 연동을 할 수 있게 해주시든가;,
한승환,1,2018-12-16,1,라인스퀘어 가입을하려고하는데 자꾸 정상적으로 처리되지않습니다라고뜹니다 이오류는 무엇인가요?,
배튜배튜,1,2018-12-16,0,공식계정 찾기에서 다른 국가 선택좀 하게 해주세여,
진이,1,2018-12-16,4,제가 이거 삭제하고 폰을 바꾼 후 다시 깔고 들어갈려고 했는데 비번을 까먹어서 이메일로 보내기를 몇 번을 했는데 보내지는 게 없어요. 그래서 혹시 몰라 이메일 연결 안 된 건가 해서 전번으로 하는 걸 했는데 그것도 안 되구요.진짜 짜증나네요,
현지,3,2018-12-16,0,제밌는데,
Google 사용자,1,2018-12-16,10,"페북으로 로그있했었는데 안되서 지웠다가 다시 로그인 하려는데 계속 ""정상적으로 처리하지 못했습니다. 잠시 후 다시 시도해 주세요.""이것만 뜬다구요;;빨리 오류해결 좀 하세요",
Google 사용자,5,2018-12-15,0,좋은어,
Google 사용자,2,2018-12-14,6,업데이트 하고 나서 팝업창이 안떠서 ..... 불편하네여 그전엔 잘사용햇는데 ... 그거가 아쉬워서 첨으로 글남기네요 .....,
라스카루,4,2018-12-13,1,뭐 특별히 불편없이 쓰곤 있는데 스티커 썸네일을 2줄이나 3줄로 조절하는 기능 만들어줬으면 좋겠네요 1줄밖에 안되는 썸네일에 한 번에 6개 밖에 못보는데 좀 불편한 것같아요 스티커가 60개쯤 되는데 끝에 있는 스티커까지 가는 데 3일은 걸려 요 ㅋㅋㅋ 더 사고 싶어도 어차피 다 쓰기 불편하네요 썸네일 조절되믄 훨 나을듯.. 스티커 매출도 오를 것같은뎅,
박사막여우,1,2018-12-13,4,아니 진짜 비번 좀 틀렷다고 24시간 로그인을 막아놓으면 어쩌라는거야. 비번 찾으면 로그인 할수 잇게 풀어놔야지. 대만에서 급한일로 라인 쓰려고 햇는데. 망할. 카톡한테 밀리는 이유가 잇지. 빨리 망해버려라,
김태영 서윤,1,2018-12-13,0,핸드폰 기변 후 전화번호 등록이 안됩니다. 어떻게 해도 안됩니다. 하지말란 소린가요?~,
지연,3,2018-12-13,13,다 좋은데 제가 코인 얻으려고 게임 다운받아서 레벨도 충족했는데 코인을 왜 안 주시는 거죠? 빠른 시일내로 해결 부탁드립니다,
영,2,2018-12-13,64,페북말고도 다른 앱으로도 연동 할 수있게해주세요,
Yeong Cheon Park,5,2018-12-12,0,좋아요,
마베채널,5,2018-12-11,1,어쩔 때에는 카카오톡보다 편할 때에도 있어요^^,
선물*동물앨범,3,2018-12-11,0,이거 카카오톡 해도 깔아도 돼여?,
최백란,1,2018-12-11,4,아니 잘뜨던 팝업이 왜 안뜨는거예요ㅜㅜ 그점이 좋아서 라인만하는데.. 개선해주세요 ㅜㅜ 내가 못찾나했더니 다른분들도 똑같네요 팝업개선!,
Google 사용자,3,2018-12-11,0,로그인했을 때 백업해두었는데 다시 재로그인하자 다 없어졌네요 책임져주세요,
혜슬!!,3,2018-12-11,1,용량이 너무 많네요..;;,
참치밥,5,2018-12-10,0,아주 편함 ㅇㅇ,
썩은심장,1,2018-12-10,3,아.. 라인만 알람이 안떠서 설정 이리저리 봤는데 앱 자체 문제였군요. 댓글 보고 알았습니다. 어서 개선됐으면 좋겠네요!,
Google 사용자,1,2018-12-10,2,잘뜨던 팝업창이 사라짐 어디로감?,
아모이,1,2018-12-10,0,설치오류코드 963 어떻게 하면 좋을까요?,
가왹온져,1,2018-12-10,1,몇달 전부터 타임라인에 전체공개 글을 쓸 수 없게 되었습니다 아예 선택지에서 사라졌어요 그리고 다른 사람의 전체공개글을 공유 할 수 있는 버튼도 안 뜹니다,
Google 사용자,1,2018-12-10,2,그리고예전에는 친구 목록에서 설정을 누르면 (친구 숨기기.삭제)가 됏는데 요즘 업데이트 하고나서 (친구 숨기기.삭제)를 할수가 없어서 불편해요 다시 업데이트해주세요 불편해요,
장시영,4,2018-12-09,0,좋ㅇㄷㅁ,
최민수,1,2018-12-09,1,냄새나욬 ㅋㅋㅋㅋㅋ - 進撃の敏守-,
혜빈,4,2018-12-09,0,아이디를 잘못만들었어요ㅜ 고칠 방법 없나요?,
Google 사용자,5,2018-12-09,0,노 팬 티 야,
Google 사용자,5,2018-12-09,2,다른어플과 다르게 신나요,
Google 사용자,5,2018-12-09,4,좋은거같아요 많이 추천합니다,
양수,2,2018-12-08,3,알람이 안와요 화면 꺼진 상태에서 팝업창이 안떠요,
벚꽃,3,2018-12-08,0,지금까지 잘 써왔는데 저번부터 데이터로는 거의 되지도 않고 렉이 심하게 걸리네요.. 기종 G6 구요. 용량 문제 같은 거 있지도 않고 음.. 얼른 오류 고쳐주세요ㅜㅜㅜㅜ,
Google 사용자,5,2018-12-08,0,친구랑카톡해서좋음,
Ranh,2,2018-12-08,15,메신저 어플인데 알람이 안 울림... 왜 답장이 없지?하고 어플을 들어가야 알람이 울리는 이 무슨;;,
설화느님,1,2018-12-08,1,로그인 했는데 등록안된 이메일로뜨는거 실화??? 랖 이 전 계정 날려먹게 생겼네요 현질러인데.. 책임지세요,
윤이보,3,2018-12-08,1,목소리 변형 있으면 좋겠음.,
Google 사용자,1,2018-12-08,0,아니 제가 모르고 탈퇴했는데 계정을 찾을수 없는게 짜증나요,
차옥수,5,2018-12-08,0,최고,
Google 사용자,5,2018-12-07,0,정@액@받@이 서연이 라인 bonita927,
루토리,1,2018-12-07,2,"사진첩에서 이름확인하고 폴더들어갔더니 다른 사진이 계속나오는것은 여전하고, 업뎃이후록 메세지가 도착해도 잠금화면에 알림은 전혀 나오지가 않으면서 다른 알림도 전혀 안울립니다.",
fairlyqueen Lee,1,2018-12-07,7,"최악, 공식계정 인증이 안된다. 그래서 공식계정 친구 추가를 하나도 못하고 있다. 해외 공식계정 검색도 안되게 막아 놓았다. 고객센터는 어디 있는 것인가?? 매크로 답변만 계속 해줄 뿐이다. 최악.",
김지민,1,2018-12-07,1,해시태그 글 보이는 거 예전처럼 바꿔주세요 너무 불편합니다,
Google 사용자,5,2018-12-06,0,좋아오,
조창거니,2,2018-12-06,0,업데이트 이후로 단체 라인 방 멤버관리가 보이지 않습니다. 찾아주세요,
Google 사용자,5,2018-12-06,0,굿,
JACE PARK,5,2018-12-05,0,Jace0718 << 라인아이디 친추. 하트무한반사드려여,
전장용,1,2018-12-05,15,"알람이 안뜸.. 개선안됨, 고칠생각도 없어보임. 적어도 한국에서는 왜 카카오톡에 상대가 안되는지 알수가 있음 UI도 구림. 그나마 외국애들이랑 채팅해야되서 쓰는거지..",
ᄀᄀᄋᄋ,1,2018-12-05,6,도대체 왜 자꾸 알림이 안 울리는 거죠??? 앱 들어가서 확인해야 알림이 울려요 ㅡㅡ 도대체 이건 어떻게 해야 되나요??? 삭제하고 다시 깔아도 안 돼요 ㅡㅡ,
윤정,1,2018-12-04,0,전화번호가 없는 번호라며 인증할수가없는데 어떡하죠?,
Google 사용자,5,2018-12-04,0,좋아요,
YoungJu Bae,3,2018-12-04,0,멀티 디바이스 로그인 추가안하실 생각이십니까..,
jinmok ha,5,2018-12-04,1,저 라인 이메일를 까먹었는데 복구할수있나요?ㅠ,
Google 사용자,5,2018-12-04,9,대만인 친구와 연락하기 편해서 좋습니다. 많은걸 바라는걸수 있지만 번역해주는 친구의 정확성이 조금만 더 좋으면 좋겠습니다! 감사합니다~,
Alaita Uyun,5,2018-12-04,1,"Aplikasi bagus untuk berkomunasi,",
김현동,5,2018-12-04,0,감사합니다,
Google 사용자,1,2018-12-04,0,제발 ㅜㅜ 알림 팝업창 다시 나오게해주세요.... 메세지를 제때못봐서 너무 불편합니다ㅜㅜㅜ!!,
sh mini,1,2018-12-04,12,해외 공식계정 추가하려고 받은건데 아예 기능을 없앤건가요? 도대체 업데이트를 해서 나아진게 뭔지..,
Google 사용자,1,2018-12-04,18,해외 공식계정 추가하려고 라인 다운받았는데 아무리 찾아보 안보이더라구요ㅠㅠ 근데 다른 리뷰들 찾아보니.. 업데이트 이후에 다들 해외 국가설정 안된다고 하는 글들이 있네요.. 왜 없어진거죠ㅠㅠ????,
이현우,5,2018-12-04,8,많이 개선되어서 이제는 카톡보다 좋아보이네요.,
이수빈,1,2018-12-03,37,라인 업데이트도 했고 다 되있는데 전송도 안 되고 글도 안 올려지고 사진도 안 바뀌고 톡도 안 와요 처리 부탁드려요.,
Yvette,1,2018-12-03,0,댓글알바 오지시네용 ㅋㅎㅋㅎ ^^,
이리아 oso,5,2018-12-03,2,넘 좋아욤!,
전용운,5,2018-12-03,5,사랑합니다 여러분 모두 행복하세요,
Negroid브라질이구아수폭포日本사람흑인이에요.,5,2018-12-03,6,"중국최고후신평☆,시진평☆대통령각하사랑해요.",
조유민,5,2018-12-03,0,제가 진짜진짜 중요한건데 메세지 삭제 가능 버전이 몇부터에요?,
muy guapo,3,2018-12-03,0,팝업 알림 다시 만들어주세요.. 불편해요,
Google 사용자,5,2018-12-02,0,좋아요,
김희경,1,2018-12-02,0,팝업 다시 되게 해주세요. 안되니까 너무 불편해요. 왜 없애신건가요?,
이효상,2,2018-12-02,0,팝업알림서비스다시살려주세요,
Google 사용자,1,2018-12-02,0,꽝이다,
예랑최,1,2018-12-02,2,라통 < 태그 검색해서 보면 인기글에 19 지인 구하는 비공라 여성분들 가슴 사진이 있는데 아무 생각 없이 태그 검색했다가 속 다 게워낼 뻔했습니다 음란성 다분한 게시물 조치 안 하십니까 거부감을 느낄 만한 콘텐츠인데 느낌 수도 많고 인기글이라니 믿기지 않을 뿐더러 황당하고 웃기네요 실망입니다 인기글 기능을 없애든 음란성 게시물에 대한 조치를 취하든 하루 빨리 해결해 주셨으면 하고 글 씁니다,
이도형,2,2018-12-02,0,영상통화가 되지않네요 와이파이에서 했는데도요..,
YEONY _,2,2018-12-02,1,상단바에 알림끄기. 전화걸기 기능생기고서 자꾸 그게 눌리고 너무 불편합니다 ㅠㅠ 그 기능들은 굳이 필요없는거같아요 + 팝업모드 없어져서 너무 불편해요.. 업뎃할 수록 별로인점이 늘어가는거 같아요..,
Google 사용자,1,2018-12-01,0,안깔리는데요,
이시현,1,2018-12-01,0,와...영상통화가 업뎃하고나서 안되요...제발 다시 제데로 만들어 주세요..,
くろつき검은달,1,2018-11-30,2,다른나라 공식계정 추가를 어떻게 하죠 ?? 그리고 비번 바꿀려고 인증메일 보내는데 안와요 그것땜에 계정 새로만들어서 다시 공식계정 추가할려고 보니까 공식계정 추가는 못하고 짜증나네요,
김근기,5,2018-11-30,19,라인을 잘 사용했는데 갑자기 글이나 사진이 전송이 안됩니다. 라인을지웠다가 다시 가입을 하려고 등록을 하면 없는 전화번호가 없는 번호로 인증을 할 수 없다고 뜨네요. 가입할 수 있도록 선처와 방법을 부탁합니다. 감사합니다,
김영근,4,2018-11-30,3,좀 더 다양한 나라의 번역이 있었으면 좋겠어요. 한 채팅방에 다중 번역도 되면 좋겠는데.. 아직은 힘든 일일까요?^^;;,
승현양,5,2018-11-29,1,루가오빠 짱,
YU SEOP PARK,3,2018-11-29,0,상대방 화면에서 제 메세지가 안보입니다,
Gaby Park,2,2018-11-29,8,메시지가 왜 제때에 안옵니까? 4분에 보냈던데 21분에 도착하는 것은 뭡니까? 이런 것들은 빨리 고쳐줘야 하는 것 아닙니까? 이런식으로 운영하지 맙시다. 메신저의 역활을 제대로 못하면 메신저라고 할 수가 없죠!!!!,
Google 사용자,1,2018-11-29,2,"라인을 사용한 이유가 1) 팝업알림 2) 삭제후 '보낸메시지 취소'했다는 기록이 남지 않아서 그런데 어느 순간부터 라인에서만 가지고있던 장점을 없애고 더불어 * 탈퇴하지도 않아도 메시지 복구가 되지않고 * 1×1 문의하기 찾기까지 너무 복잡하네요 기존에 라인이 다른 메신저와 차별화된 부분을 삭제해서 아쉽습니다 특히 ""팝업""과 ""보내기 취소 메시지 남지않는 부분""은 다시 활성화했으면 합니다.",
김김설린,3,2018-11-29,0,라인 이거 구글계정으로도 되게해주세요... ㅜㅜ,
Google 사용자,1,2018-11-29,0,진짜 너무 빡쳐서 남깁니다 라통 하고 있으면 화면이 꺼진다던가 상대가 보낸 라인이 40분 뒤에 오거나 이것도 한 명 거만 그런 거면 몰라도 모든 라인이 다 그때 도착했어요 또 그룹에 누가 나간 사람이 없는데 누가 나갔다고 뜬다던가 타임라인 알람이 안 울리지를 않나 자꾸 이상한 오류가 보여요 이런 오류나 고칠 것이지 쓰잘데기 없이 피드?를 보기 어렵게 만들지를 않나 댓글 제한을 만들어 놓지를 않나 정말 스트레스 받네요 오류들 얼른 고쳐 주시고 피드도 예전처럼 바꿔 주세요 댓글 제한도 없애 주시고요,
Google 사용자,1,2018-11-28,1,메신저 알람이 안와요,
김소영,2,2018-11-28,0,한명의 상대 화상통화가안됩니다,
초콜릿고양이,1,2018-11-28,0,제 계정이 없어졌어오7,
LOVE,1,2018-11-28,0,제작자님oloioi10님변태애요신고좀,
Hoonmin Kim,5,2018-11-28,0,좋아요~,
신외로이,2,2018-11-28,0,이제는 다운조차 안받아지는 듯...,
ガレージ2803,1,2018-11-28,0,아니 동영상 올리는건 오지게 시간 오래걸리고 메세지는 제대로 로딩도 안돠는데다가 사진확인하려고 클릭하거나 앨범 들어가면 로딩 자체가 안되면서 까만 화면만 나오고ㅋㅋㅋㅋㅋ ios버젼 반만이라도 만들어 봐라 진짜ㅋㅋㅋ 어이가 없어서 내가 환장을 해요,
Google 사용자,2,2018-11-28,1,갤럭시만 그런 건지 잘 모르겠는데 태그 타고 들어 가면 원래는 글이 전체적으로 보였는데요 언젠가부터 네모박스 안에 갇혀 있네요 보기 매우 불편합니다 원래대로 해주시든지 아님 보는 방법을 선택할 수 있게 해주세요,
cu cu,1,2018-11-28,0,시8.. 채팅알람이 안떠ㅡㅡ,
이세호,5,2018-11-27,1,편리하고좋아서해볼려고그래요,
sky blue,3,2018-11-27,2,업데이트이후 해외공식계정 목록에 들어갈수가없는데.. 예전처럼 돌려주시면 안되나요? 한국 공식계정은 거의 전멸상태나 마찬가진거 아시잖아요.. 일본꺼나 등록해서 소식좀 받아볼랬더만 막아두셨네... 왜그러셨어요,
김동욱,1,2018-11-27,0,휴대폰 사고 다시 깔았는데 전에 대화하던거랑 사람 사라짐;;; 어떻게 복구 쫌 해주셈 ㅡㅡ;;,
손건,1,2018-11-27,6,"텔레그램처럼 멀티디바이스를 지원해줬으면 합니다. 요즘은 세컨드폰을 소유해지는 사람도 부쩍 늘어나고, 세컨드폰이 아니라도 태블릿도 많이 보급화되는 상황인데 한 기기에서 된다? 시대에 너무 동 떨어지는 얘기 같습니다. 멀티디바이스 지원한다고 해서 회사가 손해 보진 않잖아요",
Google 사용자,3,2018-11-27,0,삭제하고 다시깔아도 내용 기록이 남았음 좋겠어요,
Sangwook Park,5,2018-11-27,0,와우~~*^^*,
머쉬베눔,1,2018-11-27,0,너무 튕겨요ㅡㅡ,
aki,1,2018-11-27,0,설치조차 안되네요,
